trade_date,symbol,metric,value
2013-02-21,511260,bond_ytm,0.035623
2013-02-21,518880,real_yield,0.015623000000000001
2013-02-21,CBA21801,bond_ytm,0.041925
2013-02-22,000015,dividend_yield,2.0906623371259308e-05
2013-02-22,000300,dividend_yield,1.2708907480694015e-05
2013-02-22,510300,dividend_yield,0.012731481481481483
2013-02-22,510880,dividend_yield,0.020971867007672635
2013-02-22,511090,bond_ytm,0.041944
2013-02-22,511260,bond_ytm,0.035708000000000004
2013-02-22,518880,real_yield,0.015708000000000003
2013-02-22,CBA21801,bond_ytm,0.041944
2013-02-25,000015,dividend_yield,2.076319425031702e-05
2013-02-25,000300,dividend_yield,1.2668140777593514e-05
2013-02-25,510300,dividend_yield,0.012711864406779662
2013-02-25,510880,dividend_yield,0.020748987854251014
2013-02-25,511090,bond_ytm,0.041973
2013-02-25,511260,bond_ytm,0.035821
2013-02-25,518880,real_yield,0.015820999999999998
2013-02-25,CBA21801,bond_ytm,0.041973
2013-02-26,000015,dividend_yield,2.0993590810337245e-05
2013-02-26,000300,dividend_yield,1.2852494260192905e-05
2013-02-26,510300,dividend_yield,0.012900703674745898
2013-02-26,510880,dividend_yield,0.020982599795291712
2013-02-26,511090,bond_ytm,0.041998
2013-02-26,511260,bond_ytm,0.035948
2013-02-26,518880,real_yield,0.015948
2013-02-26,CBA21801,bond_ytm,0.041998
2013-02-27,000015,dividend_yield,2.065826295247894e-05
2013-02-27,000300,dividend_yield,1.2718346060029822e-05
2013-02-27,510300,dividend_yield,0.012780790085205268
2013-02-27,510880,dividend_yield,0.020728008088978768
2013-02-27,511090,bond_ytm,0.041988000000000004
2013-02-27,511260,bond_ytm,0.035904
2013-02-27,518880,real_yield,0.015903999999999998
2013-02-27,CBA21801,bond_ytm,0.041988000000000004
2013-02-28,000015,dividend_yield,1.9996137331520348e-05
2013-02-28,000300,dividend_yield,1.2344168895163218e-05
2013-02-28,510300,dividend_yield,0.01236418134132634
2013-02-28,510880,dividend_yield,0.020058708414872797
2013-02-28,511090,bond_ytm,0.042001
2013-02-28,511260,bond_ytm,0.035956999999999996
2013-02-28,518880,real_yield,0.015956999999999995
2013-02-28,CBA21801,bond_ytm,0.042001
2013-03-01,000015,dividend_yield,2.0108290501039746e-05
2013-03-01,000300,dividend_yield,1.2364941120398557e-05
2013-03-01,510300,dividend_yield,0.012378094523630909
2013-03-01,510880,dividend_yield,0.020127638684339717
2013-03-01,511090,bond_ytm,0.041982
2013-03-01,511260,bond_ytm,0.035878
2013-03-01,518880,real_yield,0.015878
2013-03-01,CBA21801,bond_ytm,0.041982
2013-03-04,000015,dividend_yield,2.1150199430904878e-05
2013-03-04,000300,dividend_yield,1.2962959325768989e-05
2013-03-04,510300,dividend_yield,0.012992125984251968
2013-03-04,510880,dividend_yield,0.021188630490956074
2013-03-04,511090,bond_ytm,0.041958999999999996
2013-03-04,511260,bond_ytm,0.035785
2013-03-04,518880,real_yield,0.015784999999999997
2013-03-04,CBA21801,bond_ytm,0.041958999999999996
2013-03-05,000015,dividend_yield,2.0208333127964094e-05
2013-03-05,000300,dividend_yield,1.2581939883491238e-05
2013-03-05,510300,dividend_yield,0.012629161882893227
2013-03-05,510880,dividend_yield,0.02030708271421496
2013-03-05,511090,bond_ytm,0.041953
2013-03-05,511260,bond_ytm,0.03576
2013-03-05,518880,real_yield,0.01576
2013-03-05,CBA21801,bond_ytm,0.041953
2013-03-06,000015,dividend_yield,1.9984568014065237e-05
2013-03-06,000300,dividend_yield,1.245188102642742e-05
2013-03-06,510300,dividend_yield,0.012495266944339266
2013-03-06,510880,dividend_yield,0.02001953125
2013-03-06,511090,bond_ytm,0.041963
2013-03-06,511260,bond_ytm,0.035802
2013-03-06,518880,real_yield,0.015802
2013-03-06,CBA21801,bond_ytm,0.041963
2013-03-07,000015,dividend_yield,2.0299220410915634e-05
2013-03-07,000300,dividend_yield,1.259792500722472e-05
2013-03-07,510300,dividend_yield,0.012648524338827138
2013-03-07,510880,dividend_yield,0.020297029702970298
2013-03-07,511090,bond_ytm,0.041966
2013-03-07,511260,bond_ytm,0.035813000000000005
2013-03-07,518880,real_yield,0.015813000000000004
2013-03-07,CBA21801,bond_ytm,0.041966
2013-03-08,000015,dividend_yield,2.0293724437950455e-05
2013-03-08,000300,dividend_yield,1.2658582307828336e-05
2013-03-08,510300,dividend_yield,0.012667946257197698
2013-03-08,510880,dividend_yield,0.020347394540942927
2013-03-08,511090,bond_ytm,0.041968
2013-03-08,511260,bond_ytm,0.035816
2013-03-08,518880,real_yield,0.015816
2013-03-08,CBA21801,bond_ytm,0.041968
2013-03-11,000015,dividend_yield,2.054992604532712e-05
2013-03-11,000300,dividend_yield,1.2729654540320603e-05
2013-03-11,510300,dividend_yield,0.012756088132972555
2013-03-11,510880,dividend_yield,0.020561685055165497
2013-03-11,511090,bond_ytm,0.041993
2013-03-11,511260,bond_ytm,0.03583
2013-03-11,518880,real_yield,0.00383
2013-03-11,CBA21801,bond_ytm,0.041993
2013-03-12,000015,dividend_yield,2.092854331723537e-05
2013-03-12,000300,dividend_yield,1.2912743116627506e-05
2013-03-12,510300,dividend_yield,0.012941176470588237
2013-03-12,510880,dividend_yield,0.02092904543134252
2013-03-12,511090,bond_ytm,0.04201
2013-03-12,511260,bond_ytm,0.035897
2013-03-12,518880,real_yield,0.0038969999999999977
2013-03-12,CBA21801,bond_ytm,0.04201
2013-03-13,000015,dividend_yield,2.1105213090585635e-05
2013-03-13,000300,dividend_yield,1.3056452142563798e-05
2013-03-13,510300,dividend_yield,0.01308485329103886
2013-03-13,510880,dividend_yield,0.021079691516709513
2013-03-13,511090,bond_ytm,0.042035
2013-03-13,511260,bond_ytm,0.035898
2013-03-13,518880,real_yield,0.0038979999999999987
2013-03-13,CBA21801,bond_ytm,0.042035
2013-03-14,000015,dividend_yield,2.105117231924873e-05
2013-03-14,000300,dividend_yield,1.3021485846236771e-05
2013-03-14,510300,dividend_yield,0.013058963197467353
2013-03-14,510880,dividend_yield,0.0210688591983556
2013-03-14,511090,bond_ytm,0.042039999999999994
2013-03-14,511260,bond_ytm,0.035919
2013-03-14,518880,real_yield,0.003918999999999999
2013-03-14,CBA21801,bond_ytm,0.042039999999999994
2013-03-15,000015,dividend_yield,2.093709322674821e-05
2013-03-15,000300,dividend_yield,1.2992775623033121e-05
2013-03-15,510300,dividend_yield,0.013048635824436538
2013-03-15,510880,dividend_yield,0.02085452695829095
2013-03-15,511090,bond_ytm,0.042039999999999994
2013-03-15,511260,bond_ytm,0.035919
2013-03-15,518880,real_yield,0.003918999999999999
2013-03-15,CBA21801,bond_ytm,0.042039999999999994
2013-03-18,000015,dividend_yield,2.1215053373969648e-05
2013-03-18,000300,dividend_yield,1.31868500731071e-05
2013-03-18,510300,dividend_yield,0.013189448441247004
2013-03-18,510880,dividend_yield,0.021188630490956074
2013-03-18,511090,bond_ytm,0.042053
2013-03-18,511260,bond_ytm,0.035971
2013-03-18,518880,real_yield,0.003971000000000002
2013-03-18,CBA21801,bond_ytm,0.042053
2013-03-19,000015,dividend_yield,2.093102207201803e-05
2013-03-19,000300,dividend_yield,1.3068804881555044e-05
2013-03-19,510300,dividend_yield,0.01307448494453249
2013-03-19,510880,dividend_yield,0.021014864172219375
2013-03-19,511090,bond_ytm,0.042053
2013-03-19,511260,bond_ytm,0.035922
2013-03-19,518880,real_yield,0.003922000000000002
2013-03-19,CBA21801,bond_ytm,0.042053
2013-03-20,000015,dividend_yield,2.015450145874349e-05
2013-03-20,000300,dividend_yield,1.2642835305232525e-05
2013-03-20,510300,dividend_yield,0.012687427912341408
2013-03-20,510880,dividend_yield,0.02021696252465483
2013-03-20,511090,bond_ytm,0.042003000000000006
2013-03-20,511260,bond_ytm,0.035722000000000004
2013-03-20,518880,real_yield,0.003722000000000003
2013-03-20,CBA21801,bond_ytm,0.042003000000000006
2013-03-21,000015,dividend_yield,2.0172836930658582e-05
2013-03-21,000300,dividend_yield,1.2619560778099174e-05
2013-03-21,510300,dividend_yield,0.012653374233128834
2013-03-21,510880,dividend_yield,0.020256916996047432
2013-03-21,511090,bond_ytm,0.042022000000000004
2013-03-21,511260,bond_ytm,0.035819000000000004
2013-03-21,518880,real_yield,0.003819000000000003
2013-03-21,CBA21801,bond_ytm,0.042022000000000004
2013-03-22,000015,dividend_yield,2.014000743706616e-05
2013-03-22,000300,dividend_yield,1.2603559245130825e-05
2013-03-22,510300,dividend_yield,0.012619502868068833
2013-03-22,510880,dividend_yield,0.02018709995076317
2013-03-22,511090,bond_ytm,0.04202
2013-03-22,511260,bond_ytm,0.035816
2013-03-22,518880,real_yield,0.003816
2013-03-22,CBA21801,bond_ytm,0.04202
2013-03-25,000015,dividend_yield,2.0212377863009378e-05
2013-03-25,000300,dividend_yield,1.2628693079514461e-05
2013-03-25,510300,dividend_yield,0.012638835695135962
2013-03-25,510880,dividend_yield,0.020236920039486676
2013-03-25,511090,bond_ytm,0.042009
2013-03-25,511260,bond_ytm,0.035769999999999996
2013-03-25,518880,real_yield,0.0037699999999999956
2013-03-25,CBA21801,bond_ytm,0.042009
2013-03-26,000015,dividend_yield,2.065543212675382e-05
2013-03-26,000300,dividend_yield,1.2815285140094367e-05
2013-03-26,510300,dividend_yield,0.012850467289719626
2013-03-26,510880,dividend_yield,0.02065491183879093
2013-03-26,511090,bond_ytm,0.041997
2013-03-26,511260,bond_ytm,0.035717
2013-03-26,518880,real_yield,0.003716999999999998
2013-03-26,CBA21801,bond_ytm,0.041997
2013-03-27,000015,dividend_yield,2.055682935475121e-05
2013-03-27,000300,dividend_yield,1.2773221135423239e-05
2013-03-27,510300,dividend_yield,0.012820512820512822
2013-03-27,510880,dividend_yield,0.02058232931726908
2013-03-27,511090,bond_ytm,0.041971999999999995
2013-03-27,511260,bond_ytm,0.035611000000000004
2013-03-27,518880,real_yield,0.003611000000000003
2013-03-27,CBA21801,bond_ytm,0.041971999999999995
2013-03-28,000015,dividend_yield,2.153085423926766e-05
2013-03-28,000300,dividend_yield,1.3203686469262218e-05
2013-03-28,510300,dividend_yield,0.013231756214915798
2013-03-28,510880,dividend_yield,0.021556256572029444
2013-03-28,511090,bond_ytm,0.041934
2013-03-28,511260,bond_ytm,0.035505
2013-03-28,518880,real_yield,0.003505000000000001
2013-03-28,CBA21801,bond_ytm,0.041934
2013-03-29,000015,dividend_yield,2.1461035918969408e-05
2013-03-29,000300,dividend_yield,1.3226012922215413e-05
2013-03-29,510300,dividend_yield,0.013268998793727383
2013-03-29,510880,dividend_yield,0.021556256572029444
2013-03-29,511090,bond_ytm,0.041907
2013-03-29,511260,bond_ytm,0.035392
2013-03-29,518880,real_yield,0.003391999999999999
2013-03-29,CBA21801,bond_ytm,0.041907
2013-04-01,000015,dividend_yield,2.154755598160154e-05
2013-04-01,000300,dividend_yield,1.3236070940527126e-05
2013-04-01,510300,dividend_yield,0.013290374546919049
2013-04-01,510880,dividend_yield,0.021556256572029444
2013-04-01,511090,bond_ytm,0.041885000000000006
2013-04-01,511260,bond_ytm,0.035303
2013-04-01,518880,real_yield,0.0033030000000000004
2013-04-01,CBA21801,bond_ytm,0.041885000000000006
2013-04-02,000015,dividend_yield,2.1569275251308362e-05
2013-04-02,000300,dividend_yield,1.3272248813641942e-05
2013-04-02,510300,dividend_yield,0.013268998793727383
2013-04-02,510880,dividend_yield,0.021567596002104155
2013-04-02,511090,bond_ytm,0.041835000000000004
2013-04-02,511260,bond_ytm,0.035106
2013-04-02,518880,real_yield,0.0031059999999999977
2013-04-02,CBA21801,bond_ytm,0.041835000000000004
2013-04-03,000015,dividend_yield,2.1461586377650635e-05
2013-04-03,000300,dividend_yield,1.3287447348489883e-05
2013-04-03,510300,dividend_yield,0.01329572925060435
2013-04-03,510880,dividend_yield,0.021488469601677152
2013-04-03,511090,bond_ytm,0.04181
2013-04-03,511260,bond_ytm,0.035005
2013-04-03,518880,real_yield,0.0030050000000000007
2013-04-03,CBA21801,bond_ytm,0.04181
2013-04-07,511090,bond_ytm,0.041786000000000004
2013-04-07,511260,bond_ytm,0.034907
2013-04-07,518880,real_yield,0.002907
2013-04-07,CBA21801,bond_ytm,0.041786000000000004
2013-04-08,000015,dividend_yield,2.1646564399849003e-05
2013-04-08,000300,dividend_yield,1.3347900071957317e-05
2013-04-08,510300,dividend_yield,0.013360323886639675
2013-04-08,510880,dividend_yield,0.021647307286166845
2013-04-08,511090,bond_ytm,0.041784999999999996
2013-04-08,511260,bond_ytm,0.034905
2013-04-08,518880,real_yield,0.002904999999999998
2013-04-08,CBA21801,bond_ytm,0.041784999999999996
2013-04-09,000015,dividend_yield,2.152924879725014e-05
2013-04-09,000300,dividend_yield,1.3256046564876299e-05
2013-04-09,510300,dividend_yield,0.013279678068410464
2013-04-09,510880,dividend_yield,0.02151101783840504
2013-04-09,511090,bond_ytm,0.041734999999999994
2013-04-09,511260,bond_ytm,0.034705
2013-04-09,518880,real_yield,0.002704999999999999
2013-04-09,CBA21801,bond_ytm,0.041734999999999994
2013-04-10,000015,dividend_yield,2.164430176802271e-05
2013-04-10,000300,dividend_yield,1.3278026997850165e-05
2013-04-10,510300,dividend_yield,0.013279678068410464
2013-04-10,510880,dividend_yield,0.021658742736397254
2013-04-10,511090,bond_ytm,0.041708999999999996
2013-04-10,511260,bond_ytm,0.034624
2013-04-10,518880,real_yield,0.013624
2013-04-10,CBA21801,bond_ytm,0.041708999999999996
2013-04-11,000015,dividend_yield,2.1668128824953228e-05
2013-04-11,000300,dividend_yield,1.3317857713622474e-05
2013-04-11,510300,dividend_yield,0.01333872271624899
2013-04-11,510880,dividend_yield,0.02167019027484144
2013-04-11,511090,bond_ytm,0.041732
2013-04-11,511260,bond_ytm,0.034705
2013-04-11,518880,real_yield,0.013704999999999998
2013-04-11,CBA21801,bond_ytm,0.041732
2013-04-12,000015,dividend_yield,2.180009209209635e-05
2013-04-12,000300,dividend_yield,1.3403127071392366e-05
2013-04-12,510300,dividend_yield,0.01338199513381995
2013-04-12,510880,dividend_yield,0.021750663129973476
2013-04-12,511090,bond_ytm,0.041719
2013-04-12,511260,bond_ytm,0.034655
2013-04-12,518880,real_yield,0.013654999999999997
2013-04-12,CBA21801,bond_ytm,0.041719
2013-04-15,000015,dividend_yield,2.1936641628576274e-05
2013-04-15,000300,dividend_yield,1.3542250590729386e-05
2013-04-15,510300,dividend_yield,0.013519049569848424
2013-04-15,510880,dividend_yield,0.02196036422067488
2013-04-15,511090,bond_ytm,0.041719
2013-04-15,511260,bond_ytm,0.034405
2013-04-15,518880,real_yield,0.013404999999999997
2013-04-15,CBA21801,bond_ytm,0.041719
2013-04-16,000015,dividend_yield,2.1922566287691443e-05
2013-04-16,000300,dividend_yield,1.3416859381555965e-05
2013-04-16,510300,dividend_yield,0.013436482084690555
2013-04-16,510880,dividend_yield,0.02192513368983957
2013-04-16,511090,bond_ytm,0.041619
2013-04-16,511260,bond_ytm,0.034005
2013-04-16,518880,real_yield,0.013005
2013-04-16,CBA21801,bond_ytm,0.041619
2013-04-17,000015,dividend_yield,2.2148980525643927e-05
2013-04-17,000300,dividend_yield,1.3422966207072439e-05
2013-04-17,510300,dividend_yield,0.013403736799350122
2013-04-17,510880,dividend_yield,0.022102425876010783
2013-04-17,511090,bond_ytm,0.041645
2013-04-17,511260,bond_ytm,0.034131
2013-04-17,518880,real_yield,0.013131
2013-04-17,CBA21801,bond_ytm,0.041645
2013-04-18,000015,dividend_yield,2.204404184496802e-05
2013-04-18,000300,dividend_yield,1.3388233203548612e-05
2013-04-18,510300,dividend_yield,0.013376570733684638
2013-04-18,510880,dividend_yield,0.02201933404940924
2013-04-18,511090,bond_ytm,0.04172
2013-04-18,511260,bond_ytm,0.034430999999999996
2013-04-18,518880,real_yield,0.013430999999999995
2013-04-18,CBA21801,bond_ytm,0.04172
2013-04-19,000015,dividend_yield,2.1233049811699102e-05
2013-04-19,000300,dividend_yield,1.3023777866444709e-05
2013-04-19,510300,dividend_yield,0.013007489160425701
2013-04-19,510880,dividend_yield,0.021265560165975105
2013-04-19,511090,bond_ytm,0.04172
2013-04-19,511260,bond_ytm,0.034503
2013-04-19,518880,real_yield,0.013502999999999998
2013-04-19,CBA21801,bond_ytm,0.04172
2013-04-22,000015,dividend_yield,2.11954217888936e-05
2013-04-22,000300,dividend_yield,1.3040024973623586e-05
2013-04-22,510300,dividend_yield,0.013048635824436538
2013-04-22,510880,dividend_yield,0.021199586349534644
2013-04-22,511090,bond_ytm,0.041746
2013-04-22,511260,bond_ytm,0.034867
2013-04-22,518880,real_yield,0.013867
2013-04-22,CBA21801,bond_ytm,0.041746
2013-04-23,000015,dividend_yield,2.185306531881224e-05
2013-04-23,000300,dividend_yield,1.3472296671403744e-05
2013-04-23,510300,dividend_yield,0.013458401305057098
2013-04-23,510880,dividend_yield,0.021831735889243878
2013-04-23,511090,bond_ytm,0.041724
2013-04-23,511260,bond_ytm,0.034629
2013-04-23,518880,real_yield,0.013628999999999999
2013-04-23,CBA21801,bond_ytm,0.041724
2013-04-24,000015,dividend_yield,2.145585849599665e-05
2013-04-24,000300,dividend_yield,1.3223384232677066e-05
2013-04-24,510300,dividend_yield,0.013231756214915798
2013-04-24,510880,dividend_yield,0.021465968586387437
2013-04-24,511090,bond_ytm,0.041705
2013-04-24,511260,bond_ytm,0.034498
2013-04-24,518880,real_yield,0.013498
2013-04-24,CBA21801,bond_ytm,0.041705
2013-04-25,000015,dividend_yield,2.1664350518623415e-05
2013-04-25,000300,dividend_yield,1.3371827989667224e-05
2013-04-25,510300,dividend_yield,0.013371150729335495
2013-04-25,510880,dividend_yield,0.021704605611434623
2013-04-25,511090,bond_ytm,0.041672
2013-04-25,511260,bond_ytm,0.034314
2013-04-25,518880,real_yield,0.013313999999999996
2013-04-25,CBA21801,bond_ytm,0.041672
2013-04-26,000015,dividend_yield,2.1814556055162095e-05
2013-04-26,000300,dividend_yield,1.3484214887717351e-05
2013-04-26,510300,dividend_yield,0.013496932515337425
2013-04-26,510880,dividend_yield,0.021762208067940554
2013-04-26,511090,bond_ytm,0.041722
2013-04-26,511260,bond_ytm,0.034312999999999996
2013-04-26,518880,real_yield,0.013312999999999995
2013-04-26,CBA21801,bond_ytm,0.041722
2013-04-27,511090,bond_ytm,0.041722
2013-04-27,511260,bond_ytm,0.034311
2013-04-27,518880,real_yield,0.013311
2013-04-27,CBA21801,bond_ytm,0.041722
2013-04-28,511090,bond_ytm,0.041722
2013-04-28,511260,bond_ytm,0.034314
2013-04-28,518880,real_yield,0.013313999999999996
2013-04-28,CBA21801,bond_ytm,0.041722
2013-05-02,000015,dividend_yield,2.1728427513700835e-05
2013-05-02,000300,dividend_yield,1.347137272063353e-05
2013-05-02,510300,dividend_yield,0.01348590110339191
2013-05-02,510880,dividend_yield,0.02173913043478261
2013-05-02,511090,bond_ytm,0.041698000000000006
2013-05-02,511260,bond_ytm,0.034119000000000003
2013-05-02,518880,real_yield,0.013119000000000002
2013-05-02,CBA21801,bond_ytm,0.041698000000000006
2013-05-03,000015,dividend_yield,2.1346706437489817e-05
2013-05-03,000300,dividend_yield,1.323753104802737e-05
2013-05-03,510300,dividend_yield,0.013247691690084303
2013-05-03,510880,dividend_yield,0.021354166666666667
2013-05-03,511090,bond_ytm,0.041654
2013-05-03,511260,bond_ytm,0.034212
2013-05-03,518880,real_yield,0.013211999999999998
2013-05-03,CBA21801,bond_ytm,0.041654
2013-05-06,000015,dividend_yield,2.1162284267286876e-05
2013-05-06,000300,dividend_yield,1.3064220938937436e-05
2013-05-06,510300,dividend_yield,0.013095238095238096
2013-05-06,510880,dividend_yield,0.021177685950413225
2013-05-06,511090,bond_ytm,0.041673
2013-05-06,511260,bond_ytm,0.034354
2013-05-06,518880,real_yield,0.013354000000000001
2013-05-06,CBA21801,bond_ytm,0.041673
2013-05-07,000015,dividend_yield,2.1153429435255028e-05
2013-05-07,000300,dividend_yield,1.3043797911253161e-05
2013-05-07,510300,dividend_yield,0.01306413301662708
2013-05-07,510880,dividend_yield,0.02122153209109731
2013-05-07,511090,bond_ytm,0.04167
2013-05-07,511260,bond_ytm,0.034261
2013-05-07,518880,real_yield,0.013260999999999998
2013-05-07,CBA21801,bond_ytm,0.04167
2013-05-08,000015,dividend_yield,2.1129326422841113e-05
2013-05-08,000300,dividend_yield,1.2977829933797338e-05
2013-05-08,510300,dividend_yield,0.012981904012588514
2013-05-08,510880,dividend_yield,0.021166752710376872
2013-05-08,511090,bond_ytm,0.041689
2013-05-08,511260,bond_ytm,0.034345
2013-05-08,518880,real_yield,0.013345
2013-05-08,CBA21801,bond_ytm,0.041689
2013-05-09,000015,dividend_yield,2.1265306482339684e-05
2013-05-09,000300,dividend_yield,1.3054861274296877e-05
2013-05-09,510300,dividend_yield,0.013048635824436538
2013-05-09,510880,dividend_yield,0.021265560165975105
2013-05-09,511090,bond_ytm,0.041685
2013-05-09,511260,bond_ytm,0.034317
2013-05-09,518880,real_yield,0.013316999999999999
2013-05-09,CBA21801,bond_ytm,0.041685
2013-05-10,000015,dividend_yield,2.1121206360883117e-05
2013-05-10,000300,dividend_yield,1.2987851242661865e-05
2013-05-10,510300,dividend_yield,0.012997243009058685
2013-05-10,510880,dividend_yield,0.021134020618556702
2013-05-10,511090,bond_ytm,0.041673
2013-05-10,511260,bond_ytm,0.034212
2013-05-10,518880,real_yield,0.010211999999999999
2013-05-10,CBA21801,bond_ytm,0.041673
2013-05-13,000015,dividend_yield,2.1178232908907773e-05
2013-05-13,000300,dividend_yield,1.3039520019219463e-05
2013-05-13,510300,dividend_yield,0.013048635824436538
2013-05-13,510880,dividend_yield,0.02122153209109731
2013-05-13,511090,bond_ytm,0.041676000000000005
2013-05-13,511260,bond_ytm,0.034238
2013-05-13,518880,real_yield,0.010237999999999997
2013-05-13,CBA21801,bond_ytm,0.041676000000000005
2013-05-14,000015,dividend_yield,2.137343615520034e-05
2013-05-14,000300,dividend_yield,1.3235269345752561e-05
2013-05-14,510300,dividend_yield,0.013242375601926164
2013-05-14,510880,dividend_yield,0.021409921671018278
2013-05-14,511090,bond_ytm,0.041677
2013-05-14,511260,bond_ytm,0.034248
2013-05-14,518880,real_yield,0.010248
2013-05-14,CBA21801,bond_ytm,0.041677
2013-05-15,000015,dividend_yield,2.128026208978402e-05
2013-05-15,000300,dividend_yield,1.3163537002503067e-05
2013-05-15,510300,dividend_yield,0.01317891373801917
2013-05-15,510880,dividend_yield,0.021265560165975105
2013-05-15,511090,bond_ytm,0.041677
2013-05-15,511260,bond_ytm,0.034218
2013-05-15,518880,real_yield,0.010217999999999998
2013-05-15,CBA21801,bond_ytm,0.041677
2013-05-16,000015,dividend_yield,2.0948635988325992e-05
2013-05-16,000300,dividend_yield,1.2927442963534036e-05
2013-05-16,510300,dividend_yield,0.012915851272015656
2013-05-16,510880,dividend_yield,0.020982599795291712
2013-05-16,511090,bond_ytm,0.041677
2013-05-16,511260,bond_ytm,0.034219
2013-05-16,518880,real_yield,0.010218999999999999
2013-05-16,CBA21801,bond_ytm,0.041677
2013-05-17,000015,dividend_yield,2.0721429192349446e-05
2013-05-17,000300,dividend_yield,1.2731245717671896e-05
2013-05-17,510300,dividend_yield,0.012697191227395151
2013-05-17,510880,dividend_yield,0.020717534108135423
2013-05-17,511090,bond_ytm,0.04147700000000001
2013-05-17,511260,bond_ytm,0.034213
2013-05-17,518880,real_yield,0.010213
2013-05-17,CBA21801,bond_ytm,0.04147700000000001
2013-05-20,000015,dividend_yield,2.0507341628302933e-05
2013-05-20,000300,dividend_yield,1.2645582265835431e-05
2013-05-20,510300,dividend_yield,0.012624330527926551
2013-05-20,510880,dividend_yield,0.020530796194291438
2013-05-20,511090,bond_ytm,0.041377
2013-05-20,511260,bond_ytm,0.034253
2013-05-20,518880,real_yield,0.010252999999999998
2013-05-20,CBA21801,bond_ytm,0.041377
2013-05-21,000015,dividend_yield,2.0608617719691635e-05
2013-05-21,000300,dividend_yield,1.2620212302565384e-05
2013-05-21,510300,dividend_yield,0.012624330527926551
2013-05-21,510880,dividend_yield,0.020644511581067473
2013-05-21,511090,bond_ytm,0.041277
2013-05-21,511260,bond_ytm,0.034253
2013-05-21,518880,real_yield,0.010252999999999998
2013-05-21,CBA21801,bond_ytm,0.041277
2013-05-22,000015,dividend_yield,2.057731927718402e-05
2013-05-22,000300,dividend_yield,1.2604878317088319e-05
2013-05-22,510300,dividend_yield,0.012609858616736722
2013-05-22,510880,dividend_yield,0.020572002007024585
2013-05-22,511090,bond_ytm,0.041177
2013-05-22,511260,bond_ytm,0.034152999999999996
2013-05-22,518880,real_yield,0.010152999999999995
2013-05-22,CBA21801,bond_ytm,0.041177
2013-05-23,000015,dividend_yield,2.098275013229368e-05
2013-05-23,000300,dividend_yield,1.277658895274172e-05
2013-05-23,510300,dividend_yield,0.012746234067207417
2013-05-23,510880,dividend_yield,0.020907700152983173
2013-05-23,511090,bond_ytm,0.041177
2013-05-23,511260,bond_ytm,0.03413
2013-05-23,518880,real_yield,0.01013
2013-05-23,CBA21801,bond_ytm,0.041177
2013-05-24,000015,dividend_yield,2.0936398285870692e-05
2013-05-24,000300,dividend_yield,1.2705854087511764e-05
2013-05-24,510300,dividend_yield,0.012677679600461006
2013-05-24,510880,dividend_yield,0.02089704383282365
2013-05-24,511090,bond_ytm,0.041177
2013-05-24,511260,bond_ytm,0.034180999999999996
2013-05-24,518880,real_yield,0.010180999999999996
2013-05-24,CBA21801,bond_ytm,0.041177
2013-05-27,000015,dividend_yield,2.0958530735429734e-05
2013-05-27,000300,dividend_yield,1.2694324136872512e-05
2013-05-27,510300,dividend_yield,0.012706969580284945
2013-05-27,510880,dividend_yield,0.02089704383282365
2013-05-27,511090,bond_ytm,0.041173
2013-05-27,511260,bond_ytm,0.034166
2013-05-27,518880,real_yield,0.010166000000000001
2013-05-27,CBA21801,bond_ytm,0.041173
2013-05-28,000015,dividend_yield,2.055917959847421e-05
2013-05-28,000300,dividend_yield,1.2479394817420782e-05
2013-05-28,510300,dividend_yield,0.012448132780082988
2013-05-28,510880,dividend_yield,0.020561685055165497
2013-05-28,511090,bond_ytm,0.041173
2013-05-28,511260,bond_ytm,0.034206
2013-05-28,518880,real_yield,0.010206
2013-05-28,CBA21801,bond_ytm,0.041173
2013-05-29,000015,dividend_yield,2.0633311827718893e-05
2013-05-29,000300,dividend_yield,1.2487885804717468e-05
2013-05-29,510300,dividend_yield,0.012490537471612415
2013-05-29,510880,dividend_yield,0.02058232931726908
2013-05-29,511090,bond_ytm,0.041186
2013-05-29,511260,bond_ytm,0.03434
2013-05-29,518880,real_yield,0.010340000000000002
2013-05-29,CBA21801,bond_ytm,0.041186
2013-05-30,000015,dividend_yield,2.0694215209743444e-05
2013-05-30,000300,dividend_yield,1.2526937661023346e-05
2013-05-30,510300,dividend_yield,0.01252371916508539
2013-05-30,510880,dividend_yield,0.020665322580645164
2013-05-30,511090,bond_ytm,0.041186
2013-05-30,511260,bond_ytm,0.03434
2013-05-30,518880,real_yield,0.010340000000000002
2013-05-30,CBA21801,bond_ytm,0.041186
2013-05-31,000015,dividend_yield,2.083180905462202e-05
2013-05-31,000300,dividend_yield,1.2661015505523656e-05
2013-05-31,510300,dividend_yield,0.012667946257197698
2013-05-31,510880,dividend_yield,0.020801623541349568
2013-05-31,511090,bond_ytm,0.041193
2013-05-31,511260,bond_ytm,0.034399
2013-05-31,518880,real_yield,0.010398999999999999
2013-05-31,CBA21801,bond_ytm,0.041193
2013-06-03,000015,dividend_yield,2.0811432684405792e-05
2013-06-03,000300,dividend_yield,1.2679516011347014e-05
2013-06-03,510300,dividend_yield,0.012643678160919542
2013-06-03,510880,dividend_yield,0.020812182741116753
2013-06-03,511090,bond_ytm,0.041203000000000004
2013-06-03,511260,bond_ytm,0.034478
